130,103
127990.51,607789.73,780196.97,706742.91,364005.93,126272.10,678227.57,171342.97,470223.47,761994.07,743491.31,336847.79,699713.21,72209.64,901189.48,100599.06,754522.66,30173.71,718603.33,398245.77,395359.41,295217.20,778662.04,718359.30,381591.29,481972.85,942527.62,115795.50,29660.26,659310.47,57062.53,215969.67,985859.20,549972.77,97667.30,984405.86,734743.94,351663.45,158990.35,397264.88,83049.06,405759.91,358416.41,33588.96,281305.04,26414.37,315268.90,148362.79,361780.35,463880.79,268499.56,324145.88,124894.13,565224.78,737827.04,53292.13,221743.67,962870.32,491590.84,640128.15,756588.84,540309.86,972555.67,99922.61,557390.27,916336.09,380111.84,971144.13,244933.12,294580.21,543665.38,7372.01,492696.56,527622.48,280368.63,190689.08,537225.10,854311.23,811374.84,463019.14,169578.35,924277.97,28701.38,649066.10,647531.33,330560.27,93882.67,753799.74,40004.12,386956.62,965231.22,472885.68,659816.07,410573.68,250526.51,744799.40,655447.18,148077.98,296135.28,344166.66,942191.31,853120.09,717989.25,48535.53
677974.00,644579.93,767994.13,689893.93,171779.78,573605.11,232276.69,37429.54,184813.03,762718.25,28353.09,930870.54,332973.05,164220.92,650515.25,422166.26,578044.24,159864.55,623413.04,139745.92,575433.47,910959.14,119077.08,777908.45,436760.87,393775.93,509625.11,616395.27,159910.17,176667.09,291253.51,48821.71,827106.20,921259.91,744403.37,979118.52,943273.14,519476.94,924244.06,579603.04,278853.91,832351.24,887079.52,874446.40,950296.66,613856.02,308110.13,206035.33,36934.05,721883.76,54696.95,769582.98,846457.10,195712.79,177269.64,489592.74,95638.89,985402.72,910201.57,467192.14,343341.82,301748.46,524012.07,366271.33,561886.49,441499.73,224773.41,393765.14,415682.58,380013.52,493057.21,979475.66,64440.03,801799.59,604080.23,415082.21,849902.62,728888.12,667099.14,339966.90,492645.76,171721.84,408529.42,423368.45,348477.38,662163.41,141005.58,219103.47,943554.60,254923.93,18669.08,778035.75,95660.66,754586.26,301351.94,191343.94,993505.36,369613.58,373935.15,640519.46,1436.42,160381.22,601695.00,251606.32
948099.49,916154.57,402103.49,520721.99,527409.45,651794.02,392726.29,77906.25,97086.72,602318.41,256726.82,950005.43,535147.19,372890.38,378159.86,361158.28,513372.52,419697.66,289978.97,14340.19,212835.78,164495.95,767814.57,761137.83,187674.43,859231.07,233091.66,717139.98,545946.39,626701.71,342347.35,133700.94,553963.00,458047.39,469282.39,555396.19,519505.92,796350.84,736277.50,563877.33,747259.68,824558.65,614789.07,226912.99,838467.89,937390.89,379590.90,550536.34,866165.69,110028.72,221779.21,93107.45,359027.83,807779.97,192889.16,973760.03,792649.52,595901.70,184723.67,735853.10,183071.20,356537.82,185555.57,823199.32,472361.26,833227.09,85591.71,410914.95,710253.83,75352.92,216384.50,692856.61,703236.11,225134.94,211763.11,280393.61,855785.53,919177.92,359804.60,292830.84,630396.59,986936.04,480867.27,968001.80,944238.79,919262.18,883153.32,504175.53,414114.62,788923.16,988505.30,499442.74,631474.39,171324.82,1512.28,716704.37,103065.51,421852.70,972138.40,108891.53,929069.67,87848.72,682525.05,574423.23
289635.23,904336.58,354072.57,586556.69,247998.45,596141.57,914053.70,140480.94,862155.25,344423.75,365857.18,653791.40,293638.71,153734.78,351377.66,570276.98,45757.00,77524.20,528753.68,924458.79,638444.41,392543.81,823751.30,330072.26,591092.97,592108.98,272136.79,740928.03,452532.40,768836.91,928953.16,453574.24,675036.51,887125.18,105252.60,812530.90,707230.16,760374.54,109833.51,76078.06,650799.98,125437.74,529513.28,45392.80,995039.57,112395.04,954337.65,245788.04,159188.47,788275.80,95367.24,929008.40,627111.23,295330.34,44290.63,271262.53,588292.43,255402.47,119288.03,18411.87,655079.81,838952.93,556242.76,536072.42,695540.46,695652.16,624296.37,101495.20,238881.53,307204.20,444208.63,644228.99,436847.47,933598.51,923771.92,2364.78,706046.12,249219.23,727171.52,848533.91,222293.66,552398.23,593373.85,308519.72,211981.34,128404.12,52267.11,914568.13,95736.71,122066.20,608034.43,586296.18,554667.23,340903.86,5681.42,357311.80,664553.81,10894.48,350325.04,299950.13,973899.50,533705.42,105892.51,599616.15
254689.26,526576.76,138771.82,265813.36,793626.52,785857.26,203894.77,955567.62,985096.90,857225.84,299915.67,404183.82,825985.09,981959.37,850992.66,501178.29,243762.20,306648.19,455253.00,931014.29,984139.78,82368.70,236837.83,318578.50,595631.76,862773.84,698366.45,170716.74,542306.37,709274.27,68924.74,243415.39,602546.29,35216.67,43054.51,185149.29,726670.41,750424.84,483018.19,818475.94,890634.73,285027.53,480980.85,145012.37,193705.60,725902.56,658398.06,585099.95,139095.41,539969.66,66346.61,238299.70,580352.39,952389.93,75350.52,222346.54,279414.56,525806.31,941502.79,97849.67,464382.35,441421.98,105534.90,208167.75,78972.21,62937.57,646598.60,879540.51,378421.12,135919.70,838849.46,791448.12,977312.20,180537.19,736171.27,369418.37,755140.23,465311.46,203984.83,677283.53,960723.31,195277.05,276036.14,652312.56,674354.08,413360.21,61924.88,864079.04,600657.77,111688.76,44931.94,829703.16,368747.88,712309.34,488941.48,707553.14,789295.56,668155.38,342212.26,370475.54,377297.80,54991.85,953165.70,250698.10
523626.23,243939.33,25565.02,13127.32,472511.85,165328.35,25882.15,114674.11,304936.13,673845.24,699161.93,261642.27,101940.30,756060.38,1001.46,217013.07,147438.55,945816.61,847678.81,98649.75,941931.00,66766.36,686408.86,998954.67,438176.35,806202.49,147401.80,26260.58,995584.06,818077.38,1110.85,902234.11,762908.44,4420.11,190415.78,548788.14,765955.49,99048.98,427790.81,199067.11,850410.97,131154.01,906288.68,758035.21,860994.57,820318.87,128365.15,742294.58,420776.50,603608.34,677213.36,538865.69,266347.14,578545.07,211560.95,844550.92,699094.95,670784.44,376300.96,639174.70,461919.25,123140.33,37432.79,355819.54,549250.85,451405.94,674909.22,721721.49,654594.38,263121.39,250190.33,531665.14,10155.75,784320.90,145193.40,351857.70,763104.64,471778.70,134241.92,529701.61,979101.08,161539.67,313765.55,563124.65,795879.56,132330.63,680780.07,417535.61,251482.62,933440.72,316566.80,515001.29,299421.71,106648.04,564056.04,87888.07,536771.19,615441.42,447852.93,457917.27,166801.16,468119.58,624563.36,590711.95
604030.30,92164.46,365117.00,242732.67,385134.19,453655.27,182548.31,523839.45,985775.43,883906.68,128942.63,217975.93,910149.42,26922.76,762138.82,789882.04,419442.65,871748.94,733226.74,690005.76,95653.77,918909.33,739947.64,969499.78,686283.72,333621.53,655356.00,42573.77,139982.37,457488.60,532982.91,470133.78,715330.37,744900.91,908221.93,481287.17,511125.77,53723.76,362335.82,449791.02,882871.61,990922.42,184547.67,40406.08,396157.09,789523.56,273194.51,644605.91,389228.52,157673.51,282996.13,887458.66,170113.10,556952.85,398378.04,687348.75,421817.85,114618.54,438893.06,830646.99,34014.12,548155.33,82827.71,794473.21,666588.12,456614.91,228070.66,310926.54,318952.87,267867.07,475264.42,892763.31,786915.21,326235.47,739242.15,635482.11,409901.40,121864.01,34163.30,544005.78,722259.37,712289.20,502865.37,454234.29,606540.04,938061.92,594498.88,631903.86,834902.47,779915.93,608578.69,683786.20,718808.60,336028.26,509617.95,271185.78,341925.84,980000.85,611491.04,857863.85,385550.63,135186.17,764928.11,199945.49
154636.08,410610.74,281247.91,188136.49,427700.67,614255.69,553654.08,916467.22,753293.74,320297.53,332377.05,815706.78,46769.95,854806.63,773389.10,715240.79,695639.29,739647.85,538633.98,168785.11,282283.30,766174.29,795550.05,360896.30,865856.43,100026.25,497932.90,472178.63,422316.41,258592.02,441395.03,522993.35,542988.31,751355.10,75532.51,366096.65,584518.74,993053.05,879799.36,495451.82,430289.58,753223.56,743901.50,972679.96,280641.39,534186.32,283664.67,688051.68,517490.52,599366.70,504383.60,370907.08,858933.42,138216.65,72257.17,975244.03,269481.94,150955.88,377941.08,915313.92,813830.83,115807.89,24567.10,226270.71,332768.18,692517.32,215333.15,818281.25,663996.87,340252.58,804693.73,191967.57,596430.78,856235.40,329379.63,442235.78,919977.10,377034.96,942481.47,463799.53,713498.15,642933.28,293462.65,200334.83,939752.35,802004.50,818960.91,419821.35,549911.11,474436.83,653971.69,200066.30,625449.31,667347.16,556774.22,218317.81,600153.44,73023.92,75915.84,118385.01,843204.16,237022.69,796870.89,141846.03
660649.09,618454.86,365376.92,760792.21,344474.47,382143.11,762941.90,72587.01,899891.36,718277.06,683994.33,435171.67,177269.70,556797.10,966065.74,532971.29,953675.08,356557.14,867193.09,115036.11,823866.14,642728.94,437955.83,805935.62,305914.61,845342.81,351900.32,67050.17,418535.68,924217.78,21890.48,14298.08,194298.98,588396.24,427018.17,578543.99,682362.26,77414.94,398576.43,301830.98,388203.59,351763.80,677922.25,582121.55,343053.27,781228.63,104608.71,496103.31,665544.68,77031.52,33031.75,127903.55,447377.31,387707.16,702142.70,608003.79,149701.03,915907.15,693284.41,188885.63,297079.75,249533.25,788566.50,267051.59,187505.52,754783.40,266856.18,638528.50,211434.70,650846.85,963382.63,413354.38,577104.63,509838.04,191556.68,707210.90,234544.99,91748.46,494115.23,605010.40,947045.69,20198.31,422806.70,710128.75,221698.96,927984.43,646705.28,741906.08,761050.74,933008.93,207898.13,187792.04,100598.09,551085.13,537324.06,352289.28,245839.38,545522.21,314816.41,414862.22,47583.63,313965.89,454656.80,264407.25
807838.17,436328.03,409113.69,272216.51,756414.61,228831.28,541315.23,372659.91,762826.23,676455.05,283745.11,617130.20,655492.56,679211.14,410635.03,892424.21,641437.95,491896.23,374754.82,789323.34,130275.44,800040.43,925734.35,332598.56,547294.67,684965.97,513490.25,75305.58,139568.90,955149.51,554026.64,969431.33,709421.51,635737.88,973275.64,505045.11,26494.69,680880.83,845024.61,611739.39,877869.48,563280.80,402746.03,772692.96,371371.77,907736.25,421765.37,228620.49,485054.57,739312.74,137966.86,1029.51,542093.54,923524.45,325313.70,443370.30,514846.54,544131.05,684989.83,223062.62,74692.84,942923.85,460367.55,35467.96,348027.63,86003.29,955807.91,797707.58,110654.10,121991.87,408378.63,30364.18,611423.58,723011.96,251366.64,81547.28,554734.71,209725.69,776393.66,670333.81,53743.88,925235.06,687867.56,869531.90,982560.95,752131.41,695345.23,182420.51,32829.23,361859.13,507824.76,107061.77,985155.11,869267.41,21911.13,477359.04,828156.87,179953.05,223205.39,885544.63,464302.09,179713.08,633960.91,64818.96
232204.40,902680.69,415488.92,205010.45,304668.43,332840.50,315941.59,106235.56,454214.39,706052.34,385213.34,109048.98,564959.16,282220.63,548352.01,764269.31,687747.18,815767.91,500667.85,715518.26,984822.41,259484.44,474428.94,720302.97,11029.65,163845.41,353894.92,574610.98,796130.94,55064.29,519654.82,606536.35,254784.93,23262.86,507307.46,951165.73,628849.62,902542.48,562363.40,492190.56,513271.68,306010.57,984979.70,156467.73,225980.88,984957.76,386802.18,334119.46,528957.87,39619.48,142926.06,88789.77,286710.82,166267.73,456255.82,11185.34,473219.42,29762.48,158286.04,487314.94,505048.23,630150.46,290577.71,838365.26,980677.22,35572.04,472507.80,988588.96,626211.14,703317.50,709383.92,897277.68,702909.11,178162.71,755316.44,229221.24,813379.21,173304.20,655462.51,345196.92,588449.75,436295.43,839373.58,642519.16,640802.36,666581.23,556249.14,172778.59,119764.51,794888.74,956237.75,138520.71,317287.00,965609.04,679791.64,850620.75,372902.45,328308.91,335786.08,897127.78,660567.94,515386.46,917805.36,766386.13
923443.99,564673.27,470920.29,400061.41,223246.59,859556.24,533380.35,626311.51,47936.63,493048.94,858897.55,95241.11,791070.66,688457.87,483480.75,592871.58,239826.47,139662.18,52763.26,669295.27,355374.21,543602.72,81466.56,697677.27,407011.51,774863.86,645004.71,261654.14,965776.40,402109.64,351649.09,5085.96,327904.19,369635.65,661631.80,119237.25,930874.51,344173.67,52455.17,973716.46,137269.62,299509.31,884916.65,6567.61,617937.85,511427.86,5225.45,363042.77,701399.94,729176.31,521792.25,299916.44,389922.81,147981.11,245503.50,615872.21,268122.23,116767.46,653736.45,236323.03,390095.80,434167.14,351332.20,559889.93,101875.64,895916.74,571377.08,682044.25,245823.17,637591.45,300177.93,940202.69,948654.38,395324.87,118617.09,578348.00,850050.05,49326.19,28526.60,316018.76,975717.48,771262.90,626063.29,812492.53,855604.53,117779.22,616255.98,123989.73,999070.24,680187.28,677632.76,782291.33,541989.04,123182.76,988232.19,942287.03,770394.55,952018.01,796404.58,590546.02,179233.42,923986.39,942436.61,135524.92
729807.84,797140.33,910751.40,229415.68,246528.06,491254.93,985038.95,363376.04,110630.55,33137.61,389114.27,317281.27,347430.19,543617.09,951560.19,517141.31,69760.02,468517.90,931008.68,144058.66,30010.90,338846.54,650478.36,968104.85,807707.79,964689.41,363572.03,853629.46,149625.75,686546.97,971021.70,695732.64,5240.03,390817.76,432235.33,896799.63,353582.74,503594.67,902225.82,771251.63,661729.97,989378.76,771450.06,149497.62,898192.36,815959.67,951787.76,779407.50,234881.97,36001.53,543765.51,613163.81,452423.59,946779.38,896718.83,137404.06,688700.64,647393.42,43463.78,450209.21,846506.87,578413.05,100146.15,448651.82,325839.86,305290.49,608207.82,492090.21,794927.24,223598.02,491953.22,168139.49,198815.62,968020.41,544296.52,874791.47,924483.50,489479.22,67204.71,660211.82,547176.03,722214.88,313615.79,659679.14,241920.95,135316.07,209836.39,862675.28,733768.22,786815.66,415293.89,95578.10,760476.87,609988.12,784249.03,708748.26,851169.65,750680.82,166983.74,58270.30,415122.53,934836.32,636234.63,812054.66
826242.45,374058.04,885101.29,562373.35,454128.78,557410.66,394720.21,53752.91,567351.98,124225.93,368170.99,321809.25,636898.79,879742.66,134079.49,848329.68,629542.59,451759.86,418863.68,230988.38,863744.10,767826.50,925161.61,392548.56,440838.25,162495.74,750099.96,672796.10,662.94,250076.74,770355.14,978633.97,198516.94,286372.59,500085.56,574164.52,710741.76,117935.93,140013.38,448041.14,370188.42,836601.63,728383.56,959088.79,663591.87,832356.46,463951.82,213209.30,12033.71,688870.77,520574.51,410286.41,641796.74,189243.73,117145.40,428739.45,910277.00,320335.53,180558.66,747004.13,399357.40,416454.62,545932.01,379524.51,896931.10,29323.42,847928.86,499660.43,438782.83,719806.27,770627.68,997153.09,865573.16,504511.68,573251.52,576418.79,509845.83,151896.72,326420.96,452151.35,322941.53,152370.30,46127.36,391001.83,249586.76,947277.77,640429.90,959912.84,672169.68,978045.20,375706.56,28945.92,298759.94,933067.06,723375.73,903375.06,148816.76,989638.92,541339.03,208841.41,574948.37,229301.35,803937.61,937457.93
902117.79,380765.09,585184.14,522427.83,807973.52,818582.19,564269.97,636670.11,598476.56,17897.55,555471.62,382934.70,298893.31,905841.70,60020.62,962937.54,994179.95,741517.62,598341.05,316153.77,420916.85,620879.10,64115.48,528328.26,935548.04,351142.70,532323.19,571189.69,585826.77,393422.66,797542.48,710777.07,709914.97,926168.49,180572.20,149518.91,166615.29,136611.79,740686.09,653635.95,865883.69,962745.41,18390.35,318706.88,493833.84,70453.14,928708.49,255277.55,668503.47,284147.54,545827.42,863599.15,106660.67,291451.04,426450.64,54974.40,73628.13,494536.98,641603.01,108105.35,614547.48,801018.29,678108.33,22729.55,473484.78,668898.71,539063.84,391220.73,396844.62,256237.67,578585.49,265076.25,675117.87,648241.14,79003.03,592627.33,855535.68,862548.99,816489.49,906362.44,732030.07,18656.72,448279.80,579098.02,774977.42,785305.79,97705.47,857602.15,436203.45,293144.38,989015.06,19560.87,799463.17,623985.36,243028.08,134308.69,727633.76,580559.41,663821.74,339916.81,599698.56,397382.13,228063.08,498276.32
85731.55,246027.91,47287.23,186974.18,164898.37,614524.48,37909.71,601462.63,347485.60,716639.27,68785.85,440592.70,293110.34,380354.48,743564.74,898075.17,111006.72,799640.35,827888.79,439825.43,694815.46,320495.42,298108.62,116588.31,745197.87,563158.01,564337.96,165811.98,313009.71,943137.56,289222.42,983588.59,771208.94,830675.02,963853.73,56541.57,894518.98,867075.49,38623.50,669461.99,478747.09,143921.88,433682.92,475262.53,438949.85,441312.06,500285.07,671137.21,796890.66,240688.19,948643.01,559190.33,999356.32,22992.00,267725.04,157377.63,970187.09,131075.39,50067.11,578107.09,576463.69,124623.52,197916.73,331384.46,209430.25,27804.21,133187.63,923078.98,141385.87,6627.32,529660.19,869995.99,496364.77,537497.33,358921.95,533301.06,219801.25,443492.38,210318.79,2908.30,379231.54,925192.25,909427.77,678471.17,223901.36,660337.15,22104.93,291103.53,327994.21,228951.46,259220.90,686247.29,664854.13,257919.45,22663.89,319998.38,650849.12,865582.33,925037.42,263094.27,819628.87,288507.45,371711.82,300168.35
885067.60,680941.94,854369.50,753042.40,183171.19,514263.61,154039.83,103261.32,889500.73,305516.37,359310.40,579919.90,186427.81,370425.25,451585.87,32325.02,443594.52,710367.45,522318.62,705709.97,106134.46,450048.04,158062.67,872981.89,338161.93,955418.38,812815.23,717026.92,865413.00,42775.12,731851.06,783878.82,508007.75,672344.23,430672.74,691116.43,973675.11,884054.26,8768.66,901263.48,642693.01,749523.87,481544.35,795867.47,401984.26,995579.19,678826.11,693704.11,54248.18,884344.09,745809.33,84345.21,564729.60,20300.95,383866.89,254115.19,143861.74,678902.28,887727.55,692279.08,647142.24,221880.83,228119.77,91924.02,59970.72,400222.15,948482.26,838895.05,26306.96,455993.59,383057.31,593358.46,114884.74,638548.07,491872.77,226172.06,15503.78,968724.40,638459.05,575196.23,331111.08,873356.62,603811.64,174865.10,323063.68,106605.19,606509.09,685261.87,607041.48,647576.33,920867.03,512763.75,799220.20,974469.83,850759.55,357431.85,299268.87,51117.76,985225.94,164342.47,708153.40,339327.05,483044.85,642433.83
413668.54,154005.46,229380.89,835073.44,545105.95,791327.84,815223.56,450947.60,676427.42,789800.53,708996.09,559701.77,57431.18,58316.05,269650.03,133369.25,867577.97,628411.05,423594.13,973344.14,228993.45,783597.75,321132.10,608460.33,124287.23,777706.65,705602.49,315282.17,138282.17,923956.66,509381.48,77514.22,330367.11,819312.84,498823.76,683931.82,196447.65,994250.67,549180.75,440971.56,710013.03,273310.64,715847.48,560570.13,911936.82,701017.63,131057.47,78437.82,561850.10,884107.37,407840.95,442236.64,381693.68,295310.86,589997.49,303446.76,753032.55,567414.39,692873.35,266139.42,936856.76,49433.24,405223.09,805721.74,421679.61,719342.80,210972.63,694444.62,651670.36,60709.15,29310.63,479090.28,970922.49,286866.64,139898.30,739738.99,53109.92,19536.12,882116.39,532568.68,316670.03,664194.90,360877.10,503672.56,222691.63,757627.09,764591.91,185326.88,65555.57,613767.17,156607.20,885496.01,80203.96,409941.34,181566.40,968737.05,183691.67,914159.40,779162.26,505034.17,735976.95,892009.23,383564.60,327399.67
886543.79,912759.01,458708.26,280989.42,343905.74,160459.57,282803.44,228398.16,336108.39,452540.41,14380.91,231582.63,346602.22,389361.03,889565.58,463656.61,391593.32,121913.49,101083.41,164235.20,364176.26,466739.38,807235.89,548355.89,102764.27,984811.44,424507.21,326661.27,14623.92,68301.06,790996.97,420740.41,156192.79,341943.66,717939.43,248892.28,315279.70,457265.45,980348.27,958675.44,78185.34,283632.38,852750.89,726501.72,435272.65,258897.34,570919.07,756926.65,728301.75,489112.30,530052.93,282316.49,828561.37,580083.94,401811.19,109638.69,160465.07,847360.26,374915.96,347156.95,682143.41,433290.80,204974.03,455275.25,7480.97,379727.35,285012.25,969909.93,773379.64,454762.40,733758.46,414437.45,335520.65,775947.17,752957.37,266180.20,340390.25,98441.58,311789.43,268777.54,374911.92,4261.80,521825.18,97734.20,108652.97,952970.11,449451.29,992155.17,882296.12,751072.23,920360.21,172590.96,581480.77,698204.05,33567.17,484532.75,421956.16,716538.87,561510.90,208807.27,515992.85,646753.64,563345.78,171119.06
121702.26,78257.01,829485.19,386358.02,388414.56,525779.05,98483.20,570374.09,170837.21,521392.42,518888.41,811186.56,554696.40,753685.41,725446.82,943843.63,931151.50,229934.10,852986.65,475176.87,869049.58,83404.41,954954.04,789960.95,284813.70,506317.44,123989.64,162157.31,154974.20,959059.79,838483.97,822245.56,50330.91,855851.51,812276.70,241378.23,682790.63,960722.14,986769.70,803010.63,318890.51,852532.50,808982.55,711745.14,128351.80,858614.90,420249.52,867059.92,508397.18,454299.85,624861.30,95001.30,754915.64,816581.86,298858.08,893379.03,837888.33,270918.88,288119.20,969920.80,250718.78,209100.93,687739.94,768027.36,997609.80,846149.31,570393.74,634714.97,80171.88,255202.50,449931.92,468250.25,915351.28,870570.48,871663.10,505061.04,535719.04,47818.51,744763.30,852989.24,734820.07,850129.93,796342.89,868811.14,309437.68,120629.15,557719.25,367022.39,173774.05,768887.86,383546.04,398433.21,450664.98,617975.59,118889.29,94858.21,825078.63,352718.65,33808.61,22799.99,870070.80,128377.62,851047.13,424313.70
509451.02,950025.91,790294.96,980434.92,911403.13,226460.75,284794.91,48097.19,939569.57,765309.34,138188.67,898205.69,438582.03,61628.58,103043.24,30421.85,953826.71,246618.46,618652.73,769589.49,459331.83,387914.26,337463.46,427503.99,306451.89,157289.50,363536.93,961459.29,143690.85,13883.31,388766.47,456472.19,763566.49,562335.35,41416.37,378027.47,928340.48,446425.96,203185.33,723989.86,745446.52,875397.01,267911.84,188490.66,967286.83,321523.83,204288.24,455683.84,323555.85,967370.32,974566.45,183304.44,101835.80,468245.98,614176.44,321776.92,54380.73,207293.53,451714.26,227971.94,663522.92,6552.27,170334.10,923693.01,715119.41,24051.50,631747.65,158809.45,278859.57,660656.34,906434.99,978812.17,959735.32,913639.13,381458.73,368021.92,411375.27,525898.00,264505.07,952841.54,545150.25,952370.27,4398.50,463922.62,420153.85,33124.60,795142.35,170838.03,656624.36,345335.39,350036.11,321908.73,561500.76,737004.50,294669.09,42630.62,279449.99,216719.94,752652.54,221467.87,715344.52,282976.55,450883.75,412910.96
478482.43,992127.52,896934.80,450392.89,867582.00,454259.33,165651.97,234580.44,768083.98,898030.01,502061.71,942145.18,397232.50,659869.41,543297.01,298539.93,136685.52,337683.75,501104.11,866664.95,546325.00,18457.52,44814.49,85695.56,628206.71,203657.20,5249.51,655477.21,271592.07,174436.71,249943.64,751424.81,930397.58,185166.64,812051.60,638510.95,119409.25,821870.13,763685.40,711735.92,946786.61,398953.05,45951.05,146538.14,312282.84,103021.90,267113.37,952637.53,420042.78,194227.20,265480.53,429470.53,728849.78,760790.98,295887.96,732380.29,343365.65,346173.21,202701.57,827188.58,618126.07,911683.55,183134.50,273554.32,85351.23,626296.44,146936.77,508071.07,273452.69,459197.22,285627.03,597843.45,448355.58,395399.41,775733.84,67406.69,835959.01,700219.14,686764.38,541637.12,852159.17,683688.15,886474.10,964519.47,75533.90,93006.13,333263.22,193595.68,501190.08,700314.96,332111.72,819669.51,511320.50,608521.54,710161.48,931433.90,692006.92,500207.71,151945.52,730380.29,637118.68,48613.37,115240.44,640064.53
219521.29,793687.10,999982.60,938794.86,937159.08,942065.32,108019.97,803080.71,927062.76,919011.38,388639.41,3522.33,635653.08,298648.70,34876.89,348366.26,785550.50,582546.69,923498.21,59848.57,333660.48,206421.26,838500.69,1468.03,564269.52,511539.70,136536.80,630432.16,776120.71,933777.42,741883.04,66048.36,527487.17,361259.14,329054.90,920492.12,418746.30,723867.78,797443.71,492068.72,771416.36,204904.18,559839.27,355205.36,605449.39,318260.02,394366.81,622972.01,29630.39,464756.01,129390.04,67301.99,424641.69,58145.22,415776.19,924750.37,227192.71,630626.85,438428.64,390582.49,380931.60,344059.80,822270.38,993161.56,80899.47,456406.82,744135.82,836347.80,935596.24,642008.49,121156.39,272157.82,225.26,711859.72,930982.25,396376.70,164897.24,713725.87,417382.81,897962.31,186434.44,163482.77,28781.51,718232.33,479918.51,986865.33,966954.10,971934.25,385849.95,548724.49,359223.05,913724.14,479275.43,734778.12,559503.58,358117.92,805428.68,143251.99,888567.30,280833.64,69038.39,706841.16,253858.39,533191.98
36761.87,986130.12,886962.47,303004.43,429717.04,219561.81,114762.82,611455.65,757577.22,129882.91,279064.16,689496.25,928259.58,764700.71,960428.88,986263.18,410736.66,615388.78,772383.00,9530.76,867651.72,639128.04,142650.06,385969.41,914448.50,77231.98,670430.77,311250.08,626752.53,246376.12,479586.31,898712.52,487476.40,211212.71,645644.98,529407.26,642289.46,369467.56,241436.42,425316.93,321046.41,359028.06,921476.90,691606.28,692648.22,241151.99,626701.08,769077.14,723543.67,810751.95,973068.02,367515.91,599837.29,114909.31,226114.71,618019.19,264177.74,254311.36,558223.23,108089.50,920201.64,510871.34,330141.78,353722.11,866877.29,120652.81,343657.60,935977.82,135520.11,552472.35,331869.77,442272.21,866630.30,716243.23,450569.54,957707.87,68481.96,769965.36,260811.59,795773.97,457142.14,547986.35,511842.92,524524.56,679833.81,802296.44,497908.35,861789.93,205704.06,284181.14,180641.60,242048.70,665935.31,800268.27,406235.33,424512.63,349360.26,438445.73,487997.17,637390.00,285541.05,419575.63,732810.66,743480.30
974236.07,235778.81,666262.64,248384.13,222283.87,868088.83,591809.37,891653.07,607737.49,83687.35,913216.36,106243.37,369856.51,718229.68,762686.47,540835.44,565508.34,800048.41,435465.61,914346.40,670319.43,788434.91,640923.33,486410.56,713859.87,642133.95,412000.35,734259.64,95377.03,929413.56,615903.69,712912.63,159511.83,764299.74,478504.20,909124.34,174459.46,571344.56,285852.26,289961.47,76001.03,826829.48,210261.44,794867.00,742348.26,145498.52,871425.38,115266.20,65974.81,65380.54,701767.27,595482.51,574299.59,890626.17,599666.95,571739.47,344473.07,647382.52,625679.91,276897.79,270647.01,51995.46,883986.25,356708.58,278969.60,96771.64,677388.55,52396.54,479769.93,551596.33,470616.31,999844.49,598310.50,577866.29,626474.71,444669.90,93943.31,590159.41,637187.87,944531.92,706572.14,285532.75,245516.65,933758.82,352859.07,368362.90,706623.23,608686.98,202459.16,921285.51,821052.46,857675.50,289392.98,676741.28,344993.12,735993.88,627589.74,980773.83,247794.01,452658.00,817692.50,350153.25,12278.42,358388.19
62902.70,601479.17,52316.23,447105.73,953677.21,616115.28,320231.35,323036.06,849484.45,7925.55,792617.95,54981.35,803080.67,579757.93,860537.20,330860.43,988638.20,854983.79,959755.33,870644.47,191967.41,691178.09,98473.74,601691.78,600450.28,461378.39,97438.61,261469.03,404177.99,223243.87,471604.52,707503.13,975078.47,362493.16,975792.76,232881.27,910621.34,533100.48,981108.64,530488.40,949020.53,655884.82,527831.62,539789.69,164011.58,349405.86,156408.64,484564.83,489929.16,12487.38,22337.45,551952.01,31806.89,456195.65,217110.25,64500.18,677645.25,561601.98,774099.08,657320.56,322470.85,84148.39,310900.62,68931.79,873516.87,278470.15,104495.27,967483.37,188384.33,432189.83,260022.89,646063.46,58723.53,218543.89,362253.12,45716.37,845806.57,930442.91,162127.77,486997.91,917472.03,844628.67,903234.77,779727.28,780754.21,392469.03,171264.86,252650.91,353668.22,191068.90,446005.89,805722.38,262545.23,756241.87,845100.08,44270.85,942167.27,897621.91,499899.08,851891.73,307043.66,619025.97,763597.43,711219.89
